"order_number","order_date","delivery_date","delivery_date","customer_key","store_key","product_key","quantity","revenue","cost","profit","delivery_delay_days","order_channel"
"1009014",2017-10-05,2017-10-05,,729368,29,1580,3,657.00,217.68,439.32,0,In-Store
"1010000",2017-10-06,2017-10-06,,1952261,43,1989,2,1331.88,441.28,890.60,0,In-Store
"1010000",2017-10-06,2017-10-06,,1952261,43,681,6,726.00,333.84,392.16,0,In-Store
"1010000",2017-10-06,2017-10-06,,1952261,43,1511,2,458.00,210.62,247.38,0,In-Store
"1010001",2017-10-06,2017-10-06,,571622,20,2516,2,6.70,3.42,3.28,0,In-Store
"1010001",2017-10-06,2017-10-06,,571622,20,989,1,165.00,75.88,89.12,0,In-Store
"1010001",2017-10-06,2017-10-06,,571622,20,1699,2,13.76,6.32,7.44,0,In-Store
"1010001",2017-10-06,2017-10-06,,571622,20,605,1,459.00,152.08,306.92,0,In-Store
"1010003",2017-10-06,2017-10-06,,176800,4,681,1,121.00,55.64,65.36,0,In-Store
"1010003",2017-10-06,2017-10-06,,176800,4,890,4,200.00,101.96,98.04,0,In-Store
"1010003",2017-10-06,2017-10-06,,176800,4,114,3,749.97,248.49,501.48,0,In-Store
"1010003",2017-10-06,2017-10-06,,176800,4,185,1,169.00,55.99,113.01,0,In-Store
"1010003",2017-10-06,2017-10-06,,176800,4,825,3,41.70,21.27,20.43,0,In-Store
"1010004",2017-10-06,2017-10-10,2017-10-10,930705,0,449,2,698.00,320.98,377.02,4,Online
"1010005",2017-10-06,2017-10-06,,1230421,54,2028,1,139.99,71.37,68.62,0,In-Store
"1010005",2017-10-06,2017-10-06,,1230421,54,1810,4,128.00,65.24,62.76,0,In-Store
"1010005",2017-10-06,2017-10-06,,1230421,54,685,1,158.00,72.66,85.34,0,In-Store
"1010006",2017-10-06,2017-10-08,2017-10-08,1361958,0,1793,1,43.00,21.92,21.08,2,Online
"1010006",2017-10-06,2017-10-08,2017-10-08,1361958,0,1987,6,599.94,305.88,294.06,2,Online
"1010007",2017-10-06,2017-10-12,2017-10-12,1506511,0,1427,2,460.00,211.54,248.46,6,Online
"1010007",2017-10-06,2017-10-12,2017-10-12,1506511,0,1954,6,1799.94,917.64,882.30,6,Online
"1010008",2017-10-06,2017-10-06,,1223141,48,2031,3,1997.82,661.92,1335.90,0,In-Store
"1010008",2017-10-06,2017-10-06,,1223141,48,837,9,107.10,54.63,52.47,0,In-Store
"1010009",2017-10-06,2017-10-06,,1562994,45,4,1,21.57,11.00,10.57,0,In-Store
"1011000",2017-10-07,2017-10-07,,736718,30,2502,3,29.97,15.27,14.70,0,In-Store
"1011000",2017-10-07,2017-10-07,,736718,30,1283,3,74.97,38.22,36.75,0,In-Store
"1011001",2017-10-07,2017-10-07,,1108629,38,449,5,1745.00,802.45,942.55,0,In-Store
"1011001",2017-10-07,2017-10-07,,1108629,38,73,1,47.95,22.05,25.90,0,In-Store
"1011002",2017-10-07,2017-10-07,,343007,9,2145,5,649.50,331.15,318.35,0,In-Store
"1011002",2017-10-07,2017-10-07,,343007,9,1583,3,41.67,19.17,22.50,0,In-Store
"1011002",2017-10-07,2017-10-07,,343007,9,1479,3,930.00,427.68,502.32,0,In-Store
"1011003",2017-10-07,2017-10-13,2017-10-13,1301181,0,2444,2,9.98,5.08,4.90,6,Online
"1011003",2017-10-07,2017-10-13,2017-10-13,1301181,0,1203,2,1960.00,649.38,1310.62,6,Online
"1011004",2017-10-07,2017-10-16,2017-10-16,1867076,0,421,1,469.00,215.68,253.32,9,Online
"1011004",2017-10-07,2017-10-16,2017-10-16,1867076,0,2435,2,89.98,45.88,44.10,9,Online
"1011005",2017-10-07,2017-10-07,,909122,40,169,2,238.00,109.44,128.56,0,In-Store
"1011007",2017-10-07,2017-10-14,2017-10-14,2067958,0,1662,1,6.99,3.56,3.43,7,Online
"1011007",2017-10-07,2017-10-14,2017-10-14,2067958,0,78,3,121.65,55.95,65.70,7,Online
"1011007",2017-10-07,2017-10-14,2017-10-14,2067958,0,1253,1,19.99,10.19,9.80,7,Online
"1011008",2017-10-07,2017-10-07,,1826576,47,528,2,1638.00,542.70,1095.30,0,In-Store
"1011008",2017-10-07,2017-10-07,,1826576,47,1340,1,14.19,7.23,6.96,0,In-Store
"1011011",2017-10-07,2017-10-07,,1927276,45,32,6,1530.00,506.94,1023.06,0,In-Store
"1011012",2017-10-07,2017-10-07,,326396,10,442,2,539.80,275.20,264.60,0,In-Store
"1011013",2017-10-07,2017-10-13,2017-10-13,1524551,0,80,5,202.75,93.25,109.50,6,Online
"1011013",2017-10-07,2017-10-13,2017-10-13,1524551,0,793,3,83.70,38.49,45.21,6,Online
"1011013",2017-10-07,2017-10-13,2017-10-13,1524551,0,121,1,119.99,61.17,58.82,6,Online
"1011014",2017-10-07,2017-10-07,,1592641,51,2096,6,5265.00,2421.18,2843.82,0,In-Store
"1011014",2017-10-07,2017-10-07,,1592641,51,301,3,957.00,487.92,469.08,0,In-Store
"1011014",2017-10-07,2017-10-07,,1592641,51,405,3,2097.00,964.32,1132.68,0,In-Store
"1011014",2017-10-07,2017-10-07,,1592641,51,1412,3,867.00,398.70,468.30,0,In-Store
"1011015",2017-10-07,2017-10-11,2017-10-11,522581,0,1426,3,1767.00,585.45,1181.55,4,Online
"1011015",2017-10-07,2017-10-11,2017-10-11,522581,0,424,2,539.90,275.26,264.64,4,Online
"1011015",2017-10-07,2017-10-11,2017-10-11,522581,0,87,1,99.99,45.98,54.01,4,Online
"1011016",2017-10-07,2017-10-07,,1081604,40,1821,6,192.00,97.86,94.14,0,In-Store
"1011016",2017-10-07,2017-10-07,,1081604,40,1684,2,33.78,11.20,22.58,0,In-Store
"1011016",2017-10-07,2017-10-07,,1081604,40,81,7,283.85,130.55,153.30,0,In-Store
"1011016",2017-10-07,2017-10-07,,1081604,40,2106,1,877.50,403.53,473.97,0,In-Store
"1011017",2017-10-07,2017-10-07,,1886283,51,1425,4,2116.00,701.08,1414.92,0,In-Store
"1011017",2017-10-07,2017-10-07,,1886283,51,1575,6,365.94,168.30,197.64,0,In-Store
"1011017",2017-10-07,2017-10-07,,1886283,51,436,4,1476.00,752.52,723.48,0,In-Store
"1011018",2017-10-07,2017-10-07,,85597,6,422,2,1938.00,642.10,1295.90,0,In-Store
"1011018",2017-10-07,2017-10-07,,85597,6,1698,7,48.93,24.92,24.01,0,In-Store
"1011018",2017-10-07,2017-10-07,,85597,6,102,2,230.00,105.76,124.24,0,In-Store
"1012000",2017-10-08,2017-10-15,2017-10-15,1978474,0,375,1,699.00,321.44,377.56,7,Online
"1012000",2017-10-08,2017-10-15,2017-10-15,1978474,0,2089,1,257.50,131.28,126.22,7,Online
"1013000",2017-10-09,2017-10-09,,423898,19,77,2,75.90,34.90,41.00,0,In-Store
"1013000",2017-10-09,2017-10-09,,423898,19,1594,1,9.99,5.09,4.90,0,In-Store
"1013001",2017-10-09,2017-10-09,,1632062,45,538,1,99.00,50.47,48.53,0,In-Store
"1013001",2017-10-09,2017-10-09,,1632062,45,41,2,464.00,213.38,250.62,0,In-Store
"1013001",2017-10-09,2017-10-09,,1632062,45,170,3,327.00,150.39,176.61,0,In-Store
"1013002",2017-10-09,2017-10-09,,1534954,63,1462,1,268.00,123.24,144.76,0,In-Store
"1013004",2017-10-09,2017-10-12,2017-10-12,1567503,0,2050,2,399.98,183.94,216.04,3,Online
"1013004",2017-10-09,2017-10-12,2017-10-12,1567503,0,2118,5,2225.00,1023.20,1201.80,3,Online
"1013006",2017-10-09,2017-10-09,,2063107,44,1603,2,219.98,112.16,107.82,0,In-Store
"1013006",2017-10-09,2017-10-09,,2063107,44,1614,4,1039.96,344.56,695.40,0,In-Store
"1013006",2017-10-09,2017-10-09,,2063107,44,1713,3,210.39,96.75,113.64,0,In-Store
"1013006",2017-10-09,2017-10-09,,2063107,44,2506,2,9.48,4.84,4.64,0,In-Store
"1013006",2017-10-09,2017-10-09,,2063107,44,1272,3,20.85,10.62,10.23,0,In-Store
"1013006",2017-10-09,2017-10-09,,2063107,44,1470,10,1290.00,657.70,632.30,0,In-Store
"1013007",2017-10-09,2017-10-09,,994139,36,871,1,20.96,10.69,10.27,0,In-Store
"1013007",2017-10-09,2017-10-09,,994139,36,1608,4,439.96,224.32,215.64,0,In-Store
"1013007",2017-10-09,2017-10-09,,994139,36,1518,2,600.00,275.92,324.08,0,In-Store
"1014000",2017-10-10,2017-10-17,2017-10-17,1390639,0,2069,2,359.98,165.54,194.44,7,Online
"1014000",2017-10-10,2017-10-17,2017-10-17,1390639,0,938,1,99.00,50.47,48.53,7,Online
"1014000",2017-10-10,2017-10-17,2017-10-17,1390639,0,2406,6,2579.94,1186.44,1393.50,7,Online
"1014001",2017-10-10,2017-10-10,,71218,4,1707,2,140.26,64.50,75.76,0,In-Store
"1014001",2017-10-10,2017-10-10,,71218,4,1605,1,289.99,96.08,193.91,0,In-Store
"1014001",2017-10-10,2017-10-10,,71218,4,97,3,202.20,103.08,99.12,0,In-Store
"1014001",2017-10-10,2017-10-10,,71218,4,24,9,1799.10,827.37,971.73,0,In-Store
"1014001",2017-10-10,2017-10-10,,71218,4,2346,6,719.94,367.02,352.92,0,In-Store
"1014002",2017-10-10,2017-10-18,2017-10-18,1559820,0,451,8,4472.00,2056.48,2415.52,8,Online
"1014003",2017-10-10,2017-10-10,,1414241,54,1637,6,107.94,49.62,58.32,0,In-Store
"1014003",2017-10-10,2017-10-10,,1414241,54,427,1,469.00,215.68,253.32,0,In-Store
"1014003",2017-10-10,2017-10-10,,1414241,54,1493,2,538.00,247.40,290.60,0,In-Store
"1014003",2017-10-10,2017-10-10,,1414241,54,55,3,888.00,294.21,593.79,0,In-Store
"1014003",2017-10-10,2017-10-10,,1414241,54,183,3,327.00,150.39,176.61,0,In-Store
"1014003",2017-10-10,2017-10-10,,1414241,54,2086,1,877.50,403.53,473.97,0,In-Store
"1014003",2017-10-10,2017-10-10,,1414241,54,1648,2,219.98,112.16,107.82,0,In-Store
"1014004",2017-10-10,2017-10-10,,1895594,51,140,1,499.99,229.93,270.06,0,In-Store
"1014004",2017-10-10,2017-10-10,,1895594,51,616,1,499.00,254.40,244.60,0,In-Store
"1014004",2017-10-10,2017-10-10,,1895594,51,1707,1,70.13,32.25,37.88,0,In-Store
"1014004",2017-10-10,2017-10-10,,1895594,51,1970,1,899.00,413.42,485.58,0,In-Store
"1014005",2017-10-10,2017-10-10,,347144,10,113,3,749.97,248.49,501.48,0,In-Store
"1014005",2017-10-10,2017-10-10,,347144,10,1632,1,17.99,8.27,9.72,0,In-Store
"1014006",2017-10-10,2017-10-14,2017-10-14,1268744,0,1444,7,1610.00,740.39,869.61,4,Online
"1014006",2017-10-10,2017-10-14,2017-10-14,1268744,0,1612,3,539.97,248.31,291.66,4,Online
"1014006",2017-10-10,2017-10-14,2017-10-14,1268744,0,419,2,738.00,376.26,361.74,4,Online
"1014006",2017-10-10,2017-10-14,2017-10-14,1268744,0,1537,2,736.00,243.86,492.14,4,Online
"1014006",2017-10-10,2017-10-14,2017-10-14,1268744,0,2245,7,209.93,107.03,102.90,4,Online
"1014006",2017-10-10,2017-10-14,2017-10-14,1268744,0,1680,1,6.99,3.56,3.43,4,Online
"1014008",2017-10-10,2017-10-10,,1837395,43,1576,1,12.99,6.62,6.37,0,In-Store
"1014008",2017-10-10,2017-10-10,,1837395,43,615,4,916.00,467.00,449.00,0,In-Store
"1014008",2017-10-10,2017-10-10,,1837395,43,94,2,134.80,68.72,66.08,0,In-Store
"1014008",2017-10-10,2017-10-10,,1837395,43,4,1,21.57,11.00,10.57,0,In-Store
"1014009",2017-10-10,2017-10-17,2017-10-17,1920128,0,2106,6,5265.00,2421.18,2843.82,7,Online
"1014009",2017-10-10,2017-10-17,2017-10-17,1920128,0,89,2,299.98,99.38,200.60,7,Online
"1014009",2017-10-10,2017-10-17,2017-10-17,1920128,0,1231,2,3000.00,993.96,2006.04,7,Online
"1014009",2017-10-10,2017-10-17,2017-10-17,1920128,0,1104,3,1281.00,424.41,856.59,7,Online
"1014010",2017-10-10,2017-10-10,,99711,6,677,4,316.00,161.12,154.88,0,In-Store
"1014010",2017-10-10,2017-10-10,,99711,6,1813,2,64.00,32.62,31.38,0,In-Store
"1014010",2017-10-10,2017-10-10,,99711,6,460,3,899.70,458.70,441.00,0,In-Store
"1014010",2017-10-10,2017-10-10,,99711,6,968,3,560.70,257.85,302.85,0,In-Store
"1015000",2017-10-11,2017-10-11,,1942560,57,169,3,357.00,164.16,192.84,0,In-Store
"1015000",2017-10-11,2017-10-11,,1942560,57,540,1,2499.00,827.97,1671.03,0,In-Store
"1015000",2017-10-11,2017-10-11,,1942560,57,2114,6,1545.00,787.68,757.32,0,In-Store
"1015000",2017-10-11,2017-10-11,,1942560,57,703,1,209.00,69.25,139.75,0,In-Store
"1015001",2017-10-11,2017-10-11,,26477,4,145,2,5799.98,1921.64,3878.34,0,In-Store
"1015001",2017-10-11,2017-10-11,,26477,4,1402,6,262.86,120.90,141.96,0,In-Store
"1015001",2017-10-11,2017-10-11,,26477,4,1458,1,200.00,91.97,108.03,0,In-Store
"1015001",2017-10-11,2017-10-11,,26477,4,1610,3,869.97,288.24,581.73,0,In-Store
"1015001",2017-10-11,2017-10-11,,26477,4,81,2,81.10,37.30,43.80,0,In-Store
"1015001",2017-10-11,2017-10-11,,26477,4,1613,3,329.97,168.24,161.73,0,In-Store
"1015002",2017-10-11,2017-10-11,,1456404,53,143,1,299.99,152.94,147.05,0,In-Store
"1015002",2017-10-11,2017-10-11,,1456404,53,57,5,780.00,397.65,382.35,0,In-Store
"1015002",2017-10-11,2017-10-11,,1456404,53,1586,6,75.96,34.92,41.04,0,In-Store
"1015002",2017-10-11,2017-10-11,,1456404,53,1617,6,347.94,160.02,187.92,0,In-Store
"1015004",2017-10-11,2017-10-11,,1744437,50,1798,2,86.00,43.84,42.16,0,In-Store
"1015005",2017-10-11,2017-10-11,,761908,30,1894,3,5454.00,2508.09,2945.91,0,In-Store
"1015005",2017-10-11,2017-10-11,,761908,30,1608,10,1099.90,560.80,539.10,0,In-Store
"1015007",2017-10-11,2017-10-11,,1312168,56,1544,4,952.00,437.80,514.20,0,In-Store
"1015007",2017-10-11,2017-10-11,,1312168,56,48,1,149.95,76.45,73.50,0,In-Store
"1015007",2017-10-11,2017-10-11,,1312168,56,2070,2,279.98,142.74,137.24,0,In-Store
"1015007",2017-10-11,2017-10-11,,1312168,56,69,5,128.45,65.50,62.95,0,In-Store
"1015009",2017-10-11,2017-10-11,,774483,30,1442,2,1058.00,350.54,707.46,0,In-Store
"1015009",2017-10-11,2017-10-11,,774483,30,2112,3,2373.00,1091.25,1281.75,0,In-Store
"1015009",2017-10-11,2017-10-11,,774483,30,1339,2,71.98,33.10,38.88,0,In-Store
"1015010",2017-10-11,2017-10-16,2017-10-16,1391462,0,1686,2,13.98,7.12,6.86,5,Online
"1015010",2017-10-11,2017-10-16,2017-10-16,1391462,0,420,2,999.80,509.72,490.08,5,Online
"1015011",2017-10-11,2017-10-11,,211809,9,735,1,209.00,69.25,139.75,0,In-Store
"1015011",2017-10-11,2017-10-11,,211809,9,1576,1,12.99,6.62,6.37,0,In-Store
"1015011",2017-10-11,2017-10-11,,211809,9,1586,3,37.98,17.46,20.52,0,In-Store
"1015012",2017-10-11,2017-10-13,2017-10-13,1044798,0,1561,6,2412.00,799.14,1612.86,2,Online
"1015012",2017-10-11,2017-10-13,2017-10-13,1044798,0,422,1,969.00,321.05,647.95,2,Online
"1015013",2017-10-11,2017-10-17,2017-10-17,1288830,0,1465,7,1393.00,640.57,752.43,6,Online
"1015013",2017-10-11,2017-10-17,2017-10-17,1288830,0,1541,6,1794.00,825.00,969.00,6,Online
"1016000",2017-10-12,2017-10-12,,1160570,41,114,2,499.98,165.66,334.32,0,In-Store
"1016000",2017-10-12,2017-10-12,,1160570,41,1628,3,41.67,19.17,22.50,0,In-Store
"1016000",2017-10-12,2017-10-12,,1160570,41,68,3,77.07,39.30,37.77,0,In-Store
"1016001",2017-10-12,2017-10-12,,1556602,61,728,2,392.00,180.26,211.74,0,In-Store
"1016001",2017-10-12,2017-10-12,,1556602,61,1656,4,639.96,294.28,345.68,0,In-Store
"1016002",2017-10-12,2017-10-12,,1270898,48,1444,3,690.00,317.31,372.69,0,In-Store
"1016004",2017-10-12,2017-10-12,,642546,17,1866,1,999.90,509.78,490.12,0,In-Store
"1016004",2017-10-12,2017-10-12,,642546,17,2180,2,298.00,151.92,146.08,0,In-Store
"1016004",2017-10-12,2017-10-12,,642546,17,1654,2,519.98,172.28,347.70,0,In-Store
"1016004",2017-10-12,2017-10-12,,642546,17,1006,1,290.00,96.08,193.92,0,In-Store
"1016005",2017-10-12,2017-10-12,,1256256,61,1146,1,633.00,291.09,341.91,0,In-Store
"1016005",2017-10-12,2017-10-12,,1256256,61,47,3,449.85,229.35,220.50,0,In-Store
"1016007",2017-10-12,2017-10-12,,1221117,45,1913,6,1679.94,856.50,823.44,0,In-Store
"1016008",2017-10-12,2017-10-12,,1984985,61,1134,6,1914.00,880.20,1033.80,0,In-Store
"1016009",2017-10-12,2017-10-12,,1371777,57,1681,5,34.45,15.85,18.60,0,In-Store
"1016010",2017-10-12,2017-10-16,2017-10-16,954712,0,752,3,28.50,14.52,13.98,4,Online
"1016010",2017-10-12,2017-10-16,2017-10-16,954712,0,2028,2,279.98,142.74,137.24,4,Online
"1016010",2017-10-12,2017-10-16,2017-10-16,954712,0,1586,3,37.98,17.46,20.52,4,Online
"1016010",2017-10-12,2017-10-16,2017-10-16,954712,0,2126,3,447.00,227.88,219.12,4,Online
"1016010",2017-10-12,2017-10-16,2017-10-16,954712,0,1608,8,879.92,448.64,431.28,4,Online
"1016010",2017-10-12,2017-10-16,2017-10-16,954712,0,1919,7,1959.93,999.25,960.68,4,Online
"1016011",2017-10-12,2017-10-12,,1251360,63,1613,7,769.93,392.56,377.37,0,In-Store
"1016011",2017-10-12,2017-10-12,,1251360,63,126,3,430.20,219.33,210.87,0,In-Store
"1016011",2017-10-12,2017-10-12,,1251360,63,1635,2,45.78,15.16,30.62,0,In-Store
"1016011",2017-10-12,2017-10-12,,1251360,63,366,3,2274.00,1045.74,1228.26,0,In-Store
"1016012",2017-10-12,2017-10-12,,2004449,66,2121,4,519.60,264.92,254.68,0,In-Store
"1016012",2017-10-12,2017-10-12,,2004449,66,2239,1,339.00,155.89,183.11,0,In-Store
"1016014",2017-10-12,2017-10-12,,1876132,56,2502,2,19.98,10.18,9.80,0,In-Store
"1017000",2017-10-13,2017-10-19,2017-10-19,1002933,0,452,10,2199.50,1121.40,1078.10,6,Online
"1017000",2017-10-13,2017-10-19,2017-10-19,1002933,0,1621,3,38.97,19.86,19.11,6,Online
"1017000",2017-10-13,2017-10-19,2017-10-19,1002933,0,475,9,7371.00,2442.15,4928.85,6,Online
"1017000",2017-10-13,2017-10-19,2017-10-19,1002933,0,490,1,869.00,287.92,581.08,6,Online
"1017000",2017-10-13,2017-10-19,2017-10-19,1002933,0,1625,1,219.00,72.56,146.44,6,Online
"1017000",2017-10-13,2017-10-19,2017-10-19,1002933,0,169,5,595.00,273.60,321.40,6,Online
"1017002",2017-10-13,2017-10-13,,1122233,41,69,1,25.69,13.10,12.59,0,In-Store
"1017002",2017-10-13,2017-10-13,,1122233,41,603,1,229.00,116.75,112.25,0,In-Store
"1017002",2017-10-13,2017-10-13,,1122233,41,154,1,469.97,216.12,253.85,0,In-Store
"1017003",2017-10-13,2017-10-13,,1816681,55,457,4,879.80,448.56,431.24,0,In-Store
"1017003",2017-10-13,2017-10-13,,1816681,55,1557,1,310.00,142.56,167.44,0,In-Store
"1017003",2017-10-13,2017-10-13,,1816681,55,1450,5,1540.00,708.20,831.80,0,In-Store
"1017004",2017-10-13,2017-10-13,,229949,9,1422,9,2709.00,1245.78,1463.22,0,In-Store
"1017005",2017-10-13,2017-10-13,,737327,29,76,4,151.80,69.80,82.00,0,In-Store
"1017006",2017-10-13,2017-10-13,,2080355,64,69,1,25.69,13.10,12.59,0,In-Store
"1017007",2017-10-13,2017-10-13,,778498,30,1321,1,28.99,13.33,15.66,0,In-Store
"1017007",2017-10-13,2017-10-13,,778498,30,1513,1,269.00,123.70,145.30,0,In-Store
"1017007",2017-10-13,2017-10-13,,778498,30,1579,1,219.00,72.56,146.44,0,In-Store
"1017008",2017-10-13,2017-10-13,,710592,29,171,3,297.00,136.59,160.41,0,In-Store
"1017009",2017-10-13,2017-10-13,,1532790,56,2101,1,877.50,403.53,473.97,0,In-Store
"1017009",2017-10-13,2017-10-13,,1532790,56,1508,2,600.00,275.92,324.08,0,In-Store
"1017009",2017-10-13,2017-10-13,,1532790,56,1646,4,639.96,294.28,345.68,0,In-Store
"1017010",2017-10-13,2017-10-21,2017-10-21,1857896,0,1585,8,183.12,60.64,122.48,8,Online
"1017010",2017-10-13,2017-10-21,2017-10-21,1857896,0,1614,3,779.97,258.42,521.55,8,Online
"1017010",2017-10-13,2017-10-21,2017-10-21,1857896,0,1550,4,1120.00,515.04,604.96,8,Online
"1017010",2017-10-13,2017-10-21,2017-10-21,1857896,0,32,4,1020.00,337.96,682.04,8,Online
"1017010",2017-10-13,2017-10-21,2017-10-21,1857896,0,946,3,444.00,204.18,239.82,8,Online
"1018000",2017-10-14,2017-10-23,2017-10-23,2025711,0,1878,6,11934.00,5488.02,6445.98,9,Online
"1018000",2017-10-14,2017-10-23,2017-10-23,2025711,0,1057,5,2940.00,974.10,1965.90,9,Online
"1018000",2017-10-14,2017-10-23,2017-10-23,2025711,0,1673,1,5.50,2.80,2.70,9,Online
"1018002",2017-10-14,2017-10-14,,409719,27,2094,3,772.50,393.84,378.66,0,In-Store
"1018003",2017-10-14,2017-10-14,,737216,29,157,5,5499.95,2529.25,2970.70,0,In-Store
"1018003",2017-10-14,2017-10-14,,737216,29,460,7,2099.30,1070.30,1029.00,0,In-Store
"1018003",2017-10-14,2017-10-14,,737216,29,1032,4,752.00,345.80,406.20,0,In-Store
"1018006",2017-10-14,2017-10-17,2017-10-17,479605,0,1254,4,79.96,40.76,39.20,3,Online
"1018006",2017-10-14,2017-10-17,2017-10-17,479605,0,1790,3,129.00,65.76,63.24,3,Online
"1018006",2017-10-14,2017-10-17,2017-10-17,479605,0,244,1,429.00,197.28,231.72,3,Online
"1018007",2017-10-14,2017-10-14,,1235559,54,2129,4,2983.96,1372.20,1611.76,0,In-Store
"1018007",2017-10-14,2017-10-14,,1235559,54,105,2,230.00,105.76,124.24,0,In-Store
"1018007",2017-10-14,2017-10-14,,1235559,54,1481,1,229.00,105.31,123.69,0,In-Store
"1018008",2017-10-14,2017-10-14,,1286602,65,53,2,592.00,196.14,395.86,0,In-Store
"1018008",2017-10-14,2017-10-14,,1286602,65,768,5,89.50,45.65,43.85,0,In-Store
"1018008",2017-10-14,2017-10-14,,1286602,65,1614,1,259.99,86.14,173.85,0,In-Store
"1018008",2017-10-14,2017-10-14,,1286602,65,54,1,296.00,98.07,197.93,0,In-Store
"1018008",2017-10-14,2017-10-14,,1286602,65,2091,8,7020.00,3228.24,3791.76,0,In-Store
"1018008",2017-10-14,2017-10-14,,1286602,65,104,4,460.00,211.52,248.48,0,In-Store
"1018009",2017-10-14,2017-10-14,,1137155,42,419,6,2214.00,1128.78,1085.22,0,In-Store
"1018010",2017-10-14,2017-10-14,,308773,9,882,1,13.00,6.63,6.37,0,In-Store
"1018010",2017-10-14,2017-10-14,,308773,9,594,1,299.00,137.50,161.50,0,In-Store
"1018010",2017-10-14,2017-10-14,,308773,9,1790,1,43.00,21.92,21.08,0,In-Store
"1018010",2017-10-14,2017-10-14,,308773,9,215,3,1707.00,784.98,922.02,0,In-Store
"1018011",2017-10-14,2017-10-17,2017-10-17,1404342,0,60,1,156.00,79.53,76.47,3,Online
"1018011",2017-10-14,2017-10-17,2017-10-17,1404342,0,1458,1,200.00,91.97,108.03,3,Online
"1018011",2017-10-14,2017-10-17,2017-10-17,1404342,0,381,1,699.00,321.44,377.56,3,Online
"1018011",2017-10-14,2017-10-17,2017-10-17,1404342,0,1513,2,538.00,247.40,290.60,3,Online
"1018011",2017-10-14,2017-10-17,2017-10-17,1404342,0,1490,10,1290.00,657.70,632.30,3,Online
"1018011",2017-10-14,2017-10-17,2017-10-17,1404342,0,437,1,499.90,254.86,245.04,3,Online
"1018011",2017-10-14,2017-10-17,2017-10-17,1404342,0,1344,4,64.00,32.64,31.36,3,Online
"1018012",2017-10-14,2017-10-14,,1610147,61,1730,7,543.76,250.04,293.72,0,In-Store
"1018012",2017-10-14,2017-10-14,,1610147,61,1575,6,365.94,168.30,197.64,0,In-Store
"1018012",2017-10-14,2017-10-14,,1610147,61,1499,1,310.00,142.56,167.44,0,In-Store
"1018012",2017-10-14,2017-10-14,,1610147,61,171,1,99.00,45.53,53.47,0,In-Store
"1018013",2017-10-14,2017-10-14,,1161581,41,1668,3,20.97,10.68,10.29,0,In-Store
"1018013",2017-10-14,2017-10-14,,1161581,41,1744,4,112.00,57.12,54.88,0,In-Store
"1018013",2017-10-14,2017-10-14,,1161581,41,105,7,805.00,370.16,434.84,0,In-Store
"1018013",2017-10-14,2017-10-14,,1161581,41,1624,1,219.00,72.56,146.44,0,In-Store
"1018015",2017-10-14,2017-10-14,,2068640,56,156,3,1409.91,648.36,761.55,0,In-Store
"1018015",2017-10-14,2017-10-14,,2068640,56,1594,3,29.97,15.27,14.70,0,In-Store
"1018015",2017-10-14,2017-10-14,,2068640,56,2162,3,447.00,227.88,219.12,0,In-Store
"1018016",2017-10-14,2017-10-14,,790329,29,2436,2,89.98,45.88,44.10,0,In-Store
"1018016",2017-10-14,2017-10-14,,790329,29,638,1,499.00,254.40,244.60,0,In-Store
"1018016",2017-10-14,2017-10-14,,790329,29,1610,3,869.97,288.24,581.73,0,In-Store
"1018016",2017-10-14,2017-10-14,,790329,29,1568,2,560.00,257.52,302.48,0,In-Store
"1018016",2017-10-14,2017-10-14,,790329,29,179,4,476.00,218.88,257.12,0,In-Store
"1018017",2017-10-14,2017-10-14,,167441,6,2169,2,259.80,132.46,127.34,0,In-Store
"1018017",2017-10-14,2017-10-14,,167441,6,427,10,4690.00,2156.80,2533.20,0,In-Store
"1018018",2017-10-14,2017-10-14,,115447,1,64,1,181.00,83.24,97.76,0,In-Store
"1018018",2017-10-14,2017-10-14,,115447,1,96,2,134.80,68.72,66.08,0,In-Store
"1018018",2017-10-14,2017-10-14,,115447,1,1014,2,258.00,118.64,139.36,0,In-Store
"1018018",2017-10-14,2017-10-14,,115447,1,1643,4,231.52,106.48,125.04,0,In-Store
"1018018",2017-10-14,2017-10-14,,115447,1,2000,3,284.97,145.29,139.68,0,In-Store
"1018018",2017-10-14,2017-10-14,,115447,1,549,3,417.00,212.61,204.39,0,In-Store
"1018018",2017-10-14,2017-10-14,,115447,1,170,7,763.00,350.91,412.09,0,In-Store
